node,name_1,name_2,subsystem
1449,VALTAim,Valine transaminase  mitochondiral,"VALINE, LEUCINE, AND ISOLEUCINE METABOLISM"
1450,AGTim,AGTim,ALANINE AND ASPARTATE METABOLISM
1451,ARGSS,Argininosuccinate synthase,ALANINE AND ASPARTATE METABOLISM
1452,ASNN,L-asparaginase,ALANINE AND ASPARTATE METABOLISM
1453,ASPNATm,ASPNATm,ALANINE AND ASPARTATE METABOLISM
1454,ASPO1,ASPO1,ALANINE AND ASPARTATE METABOLISM
1455,ASPTA,Aspartate transaminase,ALANINE AND ASPARTATE METABOLISM
1456,DASPO1p,DASPO1p,ALANINE AND ASPARTATE METABOLISM
1457,NACASPAH,NACASPAH,ALANINE AND ASPARTATE METABOLISM
1458,r0085,2-Oxoglutaramate amidohydrolase Glutamate metabolism EC:3.5.1.3,ALANINE AND ASPARTATE METABOLISM
1459,ACGALK,ACGALK,AMINOSUGAR METABOLISM
1460,ACNAMPH,ACNAMPH,AMINOSUGAR METABOLISM
1461,ACNML,N-Acetylneuraminate lyase,AMINOSUGAR METABOLISM
1462,CACNAO,"CMP-N-acetylneuraminate monooxygenase, NADH",AMINOSUGAR METABOLISM
1463,CACNAO2,"CMP-N-acetylneuraminate monooxygenase, NADPH",AMINOSUGAR METABOLISM
1464,CHTNASE,CHTNASE,AMINOSUGAR METABOLISM
1465,CHTNASEe,CHTNASEe,AMINOSUGAR METABOLISM
1466,CMPSAS,CMPSAS,AMINOSUGAR METABOLISM
1467,r0013,Beta-N-acetylhexosaminidase Aminosugars metabolism EC:3.2.1.52,AMINOSUGAR METABOLISM
1468,UAG4Ei,UDP-N-acetylglucosamine 4-epimerase,AMINOSUGAR METABOLISM
1469,UAGALDP,UAGALDP,AMINOSUGAR METABOLISM
1470,RE1582R,RE1582,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1471,RE1587R,RE1587,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1472,RE1635M,RE1635,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1473,RE1635R,RE1635,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1474,RE1635X,RE1635,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1475,RE1815M,RE1815,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1476,RE1815R,RE1815,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1477,RE1815X,RE1815,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1478,RE1816M,RE1816,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1479,RE1816R,RE1816,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1480,RE1816X,RE1816,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1481,RE1817M,RE1817,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1482,RE1817R,RE1817,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1483,RE1817X,RE1817,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1484,RE2235R,RE2235,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1485,RE2318M,RE2318,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1486,RE2318R,RE2318,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1487,RE2318X,RE2318,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1488,RE2319M,RE2319,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1489,RE2319R,RE2319,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1490,RE2319X,RE2319,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1491,RE3013R,RE3013,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1492,RE3111M,RE3111,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1493,RE3111R,RE3111,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
1494,ABO1g_cho,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",BLOOD GROUP SYNTHESIS
1495,ABO2g_cho,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",BLOOD GROUP SYNTHESIS
1496,ABO3g_cho,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",BLOOD GROUP SYNTHESIS
1497,ABO4g_cho,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",BLOOD GROUP SYNTHESIS
1498,ABO5g_cho,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",BLOOD GROUP SYNTHESIS
1499,ABO6g_cho,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",BLOOD GROUP SYNTHESIS
1500,ABO7g_cho,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",BLOOD GROUP SYNTHESIS
1501,ABO8g_cho,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",BLOOD GROUP SYNTHESIS
1502,ABO9g_cho,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",BLOOD GROUP SYNTHESIS
1503,B3GALTg_cho,Beta galactosyltransferase,BLOOD GROUP SYNTHESIS
1504,B3GNT310g_cho,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",BLOOD GROUP SYNTHESIS
1505,B3GNT311g_cho,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",BLOOD GROUP SYNTHESIS
1506,B3GNT312g_cho,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",BLOOD GROUP SYNTHESIS
1507,B3GNT313g_cho,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",BLOOD GROUP SYNTHESIS
1508,B3GNT314g_cho,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",BLOOD GROUP SYNTHESIS
1509,B3GNT315g_cho,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",BLOOD GROUP SYNTHESIS
1510,B3GNT51g_cho,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",BLOOD GROUP SYNTHESIS
1511,FUT12g_cho,Galactoside 2-alpha-L-fucosyltransferase 1,BLOOD GROUP SYNTHESIS
1512,FUT14g_cho,Galactoside 2-alpha-L-fucosyltransferase 1,BLOOD GROUP SYNTHESIS
1513,FUT15g_cho,Galactoside 2-alpha-L-fucosyltransferase 1,BLOOD GROUP SYNTHESIS
1514,FUT16g_cho,Galactoside 2-alpha-L-fucosyltransferase 1,BLOOD GROUP SYNTHESIS
1515,FUT17g_cho,Galactoside 2-alpha-L-fucosyltransferase 1,BLOOD GROUP SYNTHESIS
1516,FUT18g_cho,Galactoside 2-alpha-L-fucosyltransferase 1,BLOOD GROUP SYNTHESIS
1517,FUT31g_cho,"Fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1",BLOOD GROUP SYNTHESIS
1518,FUT32g_cho,"Fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1",BLOOD GROUP SYNTHESIS
1519,FUT33g_cho,"Fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1",BLOOD GROUP SYNTHESIS
1520,FUT34g_cho,"Fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1",BLOOD GROUP SYNTHESIS
1521,FUT35g_cho,"Fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1",BLOOD GROUP SYNTHESIS
1522,GCNTg_cho,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase",BLOOD GROUP SYNTHESIS
1523,ST3GAL61g_cho,"Type 2 lactosamine alpha-2,3-sialyltransferase",BLOOD GROUP SYNTHESIS
1524,ST3GAL62g_cho,"Type 2 lactosamine alpha-2,3-sialyltransferase",BLOOD GROUP SYNTHESIS
1525,ST8SIA56g_cho,"Alpha-2,8-sialyltransferase 8E",BLOOD GROUP SYNTHESIS
1526,PNTK,Pantothenate kinase,COA SYNTHESIS
1527,PNTKm,PNTKm,COA SYNTHESIS
1528,ALOX12,ALOX12,EICOSANOID METABOLISM
1529,ALOX12R,ALOX12R,EICOSANOID METABOLISM
1530,ALOX15,ALOX15,EICOSANOID METABOLISM
1531,ALOX5,ALOX5,EICOSANOID METABOLISM
1532,ALOX52,ALOX52,EICOSANOID METABOLISM
1533,CBR1,CBR1,EICOSANOID METABOLISM
1534,CBR2,CBR2,EICOSANOID METABOLISM
1535,GGT5r,GGT5r,EICOSANOID METABOLISM
1536,GGT6,GGT6,EICOSANOID METABOLISM
1537,LTA4H,LTA4H,EICOSANOID METABOLISM
1538,LTC4Sr,LTC4Sr,EICOSANOID METABOLISM
1539,P4504B1r,P4504B1r,EICOSANOID METABOLISM
1540,P4504F121r,P4504F121r,EICOSANOID METABOLISM
1541,P4504F122r,P4504F122r,EICOSANOID METABOLISM
1542,P4504F81r,P4504F81r,EICOSANOID METABOLISM
1543,PGDI,PGDI,EICOSANOID METABOLISM
1544,PGDIr,PGDIr,EICOSANOID METABOLISM
1545,PGESc,Prostaglandin E synthase,EICOSANOID METABOLISM
1546,PGESr,PGESr,EICOSANOID METABOLISM
1547,PGISr,PGISr,EICOSANOID METABOLISM
1548,PGS,PGS,EICOSANOID METABOLISM
1549,PGSr,PGSr,EICOSANOID METABOLISM
1550,PTGFS,Prostaglandin F2alpha synthase,EICOSANOID METABOLISM
1551,RE1818M,RE1818,EICOSANOID METABOLISM
1552,RE1818R,RE1818,EICOSANOID METABOLISM
1553,RE1818X,RE1818,EICOSANOID METABOLISM
1554,RE1819C,RE1819,EICOSANOID METABOLISM
1555,RE1819M,RE1819,EICOSANOID METABOLISM
1556,RE1819X,RE1819,EICOSANOID METABOLISM
1557,RE2051C,RE2051,EICOSANOID METABOLISM
1558,RE2051G,RE2051,EICOSANOID METABOLISM
1559,RE2051R,RE2051,EICOSANOID METABOLISM
1560,RE2360N,RE2360,EICOSANOID METABOLISM
1561,RE3010C,RE3010,EICOSANOID METABOLISM
1562,RE3010M,RE3010,EICOSANOID METABOLISM
1563,RE3010X,RE3010,EICOSANOID METABOLISM
1564,RE3011M,RE3011,EICOSANOID METABOLISM
1565,RE3012C,RE3012,EICOSANOID METABOLISM
1566,RE3012M,RE3012,EICOSANOID METABOLISM
1567,RE3012R,RE3012,EICOSANOID METABOLISM
1568,RE3014R,RE3014,EICOSANOID METABOLISM
1569,RE3015R,RE3015,EICOSANOID METABOLISM
1570,RE3018R,RE3018,EICOSANOID METABOLISM
1571,RE3019R,RE3019,EICOSANOID METABOLISM
1572,RE3020R,RE3020,EICOSANOID METABOLISM
1573,RE3307C,RE3307,EICOSANOID METABOLISM
1574,RE3307M,RE3307,EICOSANOID METABOLISM
1575,RE3307X,RE3307,EICOSANOID METABOLISM
1576,RE3334X,RE3334,EICOSANOID METABOLISM
1577,RE3335C,RE3335,EICOSANOID METABOLISM
1578,RE3335M,RE3335,EICOSANOID METABOLISM
1579,RE3335R,RE3335,EICOSANOID METABOLISM
1580,RE3335X,RE3335,EICOSANOID METABOLISM
1581,RE3336M,RE3336,EICOSANOID METABOLISM
1582,RE3336X,RE3336,EICOSANOID METABOLISM
1583,RE3337M,RE3337,EICOSANOID METABOLISM
1584,RE3337X,RE3337,EICOSANOID METABOLISM
1585,RE3338C,RE3338,EICOSANOID METABOLISM
1586,RE3338M,RE3338,EICOSANOID METABOLISM
1587,RE3338X,RE3338,EICOSANOID METABOLISM
1588,RE3339C,RE3339,EICOSANOID METABOLISM
1589,RE3339M,RE3339,EICOSANOID METABOLISM
1590,RE3339X,RE3339,EICOSANOID METABOLISM
1591,RE3340C,RE3340,EICOSANOID METABOLISM
1592,RE3340M,RE3340,EICOSANOID METABOLISM
1593,RE3340X,RE3340,EICOSANOID METABOLISM
1594,RE3341X,RE3341,EICOSANOID METABOLISM
1595,RE3342M,RE3342,EICOSANOID METABOLISM
1596,RE3342X,RE3342,EICOSANOID METABOLISM
1597,RE3343C,RE3343,EICOSANOID METABOLISM
1598,RE3343M,RE3343,EICOSANOID METABOLISM
1599,RE3343X,RE3343,EICOSANOID METABOLISM
1600,RE3344M,RE3344,EICOSANOID METABOLISM
1601,RE3344X,RE3344,EICOSANOID METABOLISM
1602,RE3345C,RE3345,EICOSANOID METABOLISM
1603,RE3345M,RE3345,EICOSANOID METABOLISM
1604,RE3345R,RE3345,EICOSANOID METABOLISM
1605,RE3345X,RE3345,EICOSANOID METABOLISM
1606,RE3430C,RE3430,EICOSANOID METABOLISM
1607,RE3432C,RE3432,EICOSANOID METABOLISM
1608,RE3432M,RE3432,EICOSANOID METABOLISM
1609,RE3432X,RE3432,EICOSANOID METABOLISM
1610,RE3434R,RE3434,EICOSANOID METABOLISM
1611,RE3435R,RE3435,EICOSANOID METABOLISM
1612,RE3436R,RE3436,EICOSANOID METABOLISM
1613,RE3443M,RE3443,EICOSANOID METABOLISM
1614,RE3443X,RE3443,EICOSANOID METABOLISM
1615,RE3444C,RE3444,EICOSANOID METABOLISM
1616,RE3444M,RE3444,EICOSANOID METABOLISM
1617,RE3444X,RE3444,EICOSANOID METABOLISM
1618,RE3445X,RE3445,EICOSANOID METABOLISM
1619,RE3446C,RE3446,EICOSANOID METABOLISM
1620,RE3446M,RE3446,EICOSANOID METABOLISM
1621,RE3446R,RE3446,EICOSANOID METABOLISM
1622,RE3446X,RE3446,EICOSANOID METABOLISM
1623,RE3447M,RE3447,EICOSANOID METABOLISM
1624,RE3447X,RE3447,EICOSANOID METABOLISM
1625,RE3448C,RE3448,EICOSANOID METABOLISM
1626,RE3448M,RE3448,EICOSANOID METABOLISM
1627,RE3448X,RE3448,EICOSANOID METABOLISM
1628,RE3485N,RE3485,EICOSANOID METABOLISM
1629,RE3488N,RE3488,EICOSANOID METABOLISM
1630,RE3488R,RE3488,EICOSANOID METABOLISM
1631,RE3496N,RE3496,EICOSANOID METABOLISM
1632,RE3498N,RE3498,EICOSANOID METABOLISM
1633,RE3500C,RE3500,EICOSANOID METABOLISM
1634,RE3500R,RE3500,EICOSANOID METABOLISM
1635,RE3500X,RE3500,EICOSANOID METABOLISM
1636,RE3501C,RE3501,EICOSANOID METABOLISM
1637,RE3501R,RE3501,EICOSANOID METABOLISM
1638,RE3501X,RE3501,EICOSANOID METABOLISM
1639,RE3502C,RE3502,EICOSANOID METABOLISM
1640,RE3502X,RE3502,EICOSANOID METABOLISM
1641,RE3503N,RE3503,EICOSANOID METABOLISM
1642,RE3506R,RE3506,EICOSANOID METABOLISM
1643,RE3532M,RE3532,EICOSANOID METABOLISM
1644,RE3532R,RE3532,EICOSANOID METABOLISM
1645,RE3533M,RE3533,EICOSANOID METABOLISM
1646,RE3533R,RE3533,EICOSANOID METABOLISM
1647,RE3534M,RE3534,EICOSANOID METABOLISM
1648,RE3534R,RE3534,EICOSANOID METABOLISM
1649,RE3554M,RE3554,EICOSANOID METABOLISM
1650,RE3554R,RE3554,EICOSANOID METABOLISM
1651,RE3557M,RE3557,EICOSANOID METABOLISM
1652,RE3557R,RE3557,EICOSANOID METABOLISM
1653,RE3559M,RE3559,EICOSANOID METABOLISM
1654,RE3559X,RE3559,EICOSANOID METABOLISM
1655,RE3560C,RE3560,EICOSANOID METABOLISM
1656,RE3560M,RE3560,EICOSANOID METABOLISM
1657,RE3560X,RE3560,EICOSANOID METABOLISM
1658,RE3561X,RE3561,EICOSANOID METABOLISM
1659,RE3562C,RE3562,EICOSANOID METABOLISM
1660,RE3562M,RE3562,EICOSANOID METABOLISM
1661,RE3562R,RE3562,EICOSANOID METABOLISM
1662,RE3562X,RE3562,EICOSANOID METABOLISM
1663,RE3563M,RE3563,EICOSANOID METABOLISM
1664,RE3563X,RE3563,EICOSANOID METABOLISM
1665,RE3564C,RE3564,EICOSANOID METABOLISM
1666,RE3564M,RE3564,EICOSANOID METABOLISM
1667,RE3564X,RE3564,EICOSANOID METABOLISM
1668,RE3571R,RE3571,EICOSANOID METABOLISM
1669,RE3572X,RE3572,EICOSANOID METABOLISM
1670,RE3573X,RE3573,EICOSANOID METABOLISM
1671,RE3574X,RE3574,EICOSANOID METABOLISM
1672,RE3575X,RE3575,EICOSANOID METABOLISM
1673,RE3576X,RE3576,EICOSANOID METABOLISM
1674,RE3577X,RE3577,EICOSANOID METABOLISM
1675,RE3578X,RE3578,EICOSANOID METABOLISM
1676,RE3580X,RE3580,EICOSANOID METABOLISM
1677,RE3581X,RE3581,EICOSANOID METABOLISM
1678,RE3583X,RE3583,EICOSANOID METABOLISM
1679,RE3586X,RE3586,EICOSANOID METABOLISM
1680,RE3596C,RE3596,EICOSANOID METABOLISM
1681,RE3596M,RE3596,EICOSANOID METABOLISM
1682,RE3596X,RE3596,EICOSANOID METABOLISM
1683,RE3597C,RE3597,EICOSANOID METABOLISM
1684,RE3597M,RE3597,EICOSANOID METABOLISM
1685,RE3597X,RE3597,EICOSANOID METABOLISM
1686,TXASr,TXASr,EICOSANOID METABOLISM
1687,FTHFCL,5 formethyltetrahydrofolate cyclo ligase,FOLATE METABOLISM
1688,FTHFDH,FTHFDH,FOLATE METABOLISM
1689,GGH_10FTHF5GLUe,GGH  10FTHF5GLUe,FOLATE METABOLISM
1690,GGH_10FTHF5GLUl,GGH  10FTHF5GLUl,FOLATE METABOLISM
1691,GGH_10FTHF6GLUe,GGH  10FTHF6GLUe,FOLATE METABOLISM
1692,GGH_10FTHF6GLUl,GGH  10FTHF6GLUl,FOLATE METABOLISM
1693,GGH_10FTHF7GLUe,GGH  10FTHF7GLUe,FOLATE METABOLISM
1694,GGH_10FTHF7GLUl,GGH  10FTHF7GLUl,FOLATE METABOLISM
1695,GGH_5DHFe,GGH  5DHFe,FOLATE METABOLISM
1696,GGH_5DHFl,GGH  5DHFl,FOLATE METABOLISM
1697,GGH_5THFe,GGH  5THFe,FOLATE METABOLISM
1698,GGH_5THFl,GGH  5THFl,FOLATE METABOLISM
1699,GGH_6DHFe,GGH  6DHFe,FOLATE METABOLISM
1700,GGH_6DHFl,GGH  6DHFl,FOLATE METABOLISM
1701,GGH_6THFe,GGH  6THFe,FOLATE METABOLISM
1702,GGH_6THFl,GGH  6THFl,FOLATE METABOLISM
1703,GGH_7DHFe,GGH  7DHFe,FOLATE METABOLISM
1704,GGH_7DHFl,GGH  7DHFl,FOLATE METABOLISM
1705,GGH_7THFe,GGH  7THFe,FOLATE METABOLISM
1706,GGH_7THFl,GGH  7THFl,FOLATE METABOLISM
1707,MTHFC,Methenyltetrahydrofolate cyclohydrolase,FOLATE METABOLISM
1708,MTHFCm,Methenyltetrahydrifikate cyclohydrolase  mitochondrial,FOLATE METABOLISM
1709,MTHFD2i,Methylenetetrahydrofolate dehydrogenase  NAD ,FOLATE METABOLISM
1710,MTHFD2m,MTHFD2m,FOLATE METABOLISM
1711,r0792,5-methyltetrahydrofolate:NAD+ oxidoreductase One carbon pool by folate / Methane metabolism EC:1.5.1.20,FOLATE METABOLISM
1712,AGPSx_cho,Alkylglycerone phosphate synthase,GLYCEROPHOSPHOLIPID METABOLISM
1713,ALKP,Alkaline phosphatase,GLYCEROPHOSPHOLIPID METABOLISM
1714,CDS_cho,Phosphatidate cytidylyltransferase,GLYCEROPHOSPHOLIPID METABOLISM
1715,CEPTE_cho,Ethanolamine phosphotransferase,GLYCEROPHOSPHOLIPID METABOLISM
1716,CHOLK,Choline kinase,GLYCEROPHOSPHOLIPID METABOLISM
1717,CPCTDTX,CPCTDTX,GLYCEROPHOSPHOLIPID METABOLISM
1718,DAGK_cho,Diacylglycerol phosphate kinase (cho),GLYCEROPHOSPHOLIPID METABOLISM
1719,DAGKn_cho,Diacylglycerol phosphate kinase (cho),GLYCEROPHOSPHOLIPID METABOLISM
1720,DHAK,Dihydroxyacetone kinase,GLYCEROPHOSPHOLIPID METABOLISM
1721,EPCTX,EPCTX,GLYCEROPHOSPHOLIPID METABOLISM
1722,ETHAK,Ethanolamine kinase,GLYCEROPHOSPHOLIPID METABOLISM
1723,G3PD1,G3PD1,GLYCEROPHOSPHOLIPID METABOLISM
1724,GLYK,Glycerol kinase,GLYCEROPHOSPHOLIPID METABOLISM
1725,GLYKm,GLYKm,GLYCEROPHOSPHOLIPID METABOLISM
1726,GPDDA1,Glycerophosphodiester phosphodiesterase (Glycerophosphocholine),GLYCEROPHOSPHOLIPID METABOLISM
1727,LPASE_cho,Lysophospholipase,GLYCEROPHOSPHOLIPID METABOLISM
1728,PAFH_cho,Platelet-activating factor acetylhydrolase,GLYCEROPHOSPHOLIPID METABOLISM
1729,PAFHe_cho,Platelet-activating factor acetylhydrolase,GLYCEROPHOSPHOLIPID METABOLISM
1730,PAFS_cho,Alkyl glycerol phosphocholine acetyl transferase,GLYCEROPHOSPHOLIPID METABOLISM
1731,PCHOLP_cho,Choline phosphatase,GLYCEROPHOSPHOLIPID METABOLISM
1732,PCHOLPg_cho,Choline phosphatase,GLYCEROPHOSPHOLIPID METABOLISM
1733,PCHOLPm_cho,Choline phosphatase,GLYCEROPHOSPHOLIPID METABOLISM
1734,PCHOLPr_cho,Choline phosphatase,GLYCEROPHOSPHOLIPID METABOLISM
1735,PETOHMm_cho,Phosphatidylethanolamine N-methyltransferase,GLYCEROPHOSPHOLIPID METABOLISM
1736,PI4P5K_cho,Phosphatidylinositol 4-phosphate 5-kinase,GLYCEROPHOSPHOLIPID METABOLISM
1737,PIK4_cho,Phosphatidylinositol 4-kinase,GLYCEROPHOSPHOLIPID METABOLISM
1738,PLA2_2_cho,Phospholipase A2,GLYCEROPHOSPHOLIPID METABOLISM
1739,PLA2_2e_cho,Phospholipase A2,GLYCEROPHOSPHOLIPID METABOLISM
1740,PSSA1_cho,Phosphatidylserine synthase cho,GLYCEROPHOSPHOLIPID METABOLISM
1741,PSSA2_cho,Phosphatidylserine synthase cho,GLYCEROPHOSPHOLIPID METABOLISM
1742,RE0066M,RE0066,GLYCEROPHOSPHOLIPID METABOLISM
1743,RE0066R,RE0066,GLYCEROPHOSPHOLIPID METABOLISM
1744,RE3301C,RE3301,GLYCEROPHOSPHOLIPID METABOLISM
1745,RE3301G,RE3301,GLYCEROPHOSPHOLIPID METABOLISM
1746,RE3301R,RE3301,GLYCEROPHOSPHOLIPID METABOLISM
1747,RE3511M,RE3511,GLYCEROPHOSPHOLIPID METABOLISM
1748,RE3511R,RE3511,GLYCEROPHOSPHOLIPID METABOLISM
1749,BILIRED,Nad(p)h biliverdin reductase,HEME DEGRADATION
1750,BILIRED2,Nadh biliverdin reductase,HEME DEGRADATION
1751,GLCAASE1ly,GLCAASE1ly,HEPARAN SULFATE DEGRADATION
1752,GLCNACASE1ly,GLCNACASE1ly,HEPARAN SULFATE DEGRADATION
1753,GLCNACASE2ly,GLCNACASE2ly,HEPARAN SULFATE DEGRADATION
1754,GLCNACASE3ly,GLCNACASE3ly,HEPARAN SULFATE DEGRADATION
1755,GLCNACASE4ly,GLCNACASE4ly,HEPARAN SULFATE DEGRADATION
1756,GLCNACASE5ly,GLCNACASE5ly,HEPARAN SULFATE DEGRADATION
1757,HS1ly,HS1ly,HEPARAN SULFATE DEGRADATION
1758,HS2ly,HS2ly,HEPARAN SULFATE DEGRADATION
1759,HS3ly,HS3ly,HEPARAN SULFATE DEGRADATION
1760,HS4ly,HS4ly,HEPARAN SULFATE DEGRADATION
1761,HSAT1ly,HSAT1ly,HEPARAN SULFATE DEGRADATION
1762,HSAT2ly,HSAT2ly,HEPARAN SULFATE DEGRADATION
1763,HSAT3ly,HSAT3ly,HEPARAN SULFATE DEGRADATION
1764,HSAT4ly,HSAT4ly,HEPARAN SULFATE DEGRADATION
1765,IDOAASE1ly,IDOAASE1ly,HEPARAN SULFATE DEGRADATION
1766,IDOAASE2ly,IDOAASE2ly,HEPARAN SULFATE DEGRADATION
1767,IDOAASE3ly,IDOAASE3ly,HEPARAN SULFATE DEGRADATION
1768,S2TASE1ly,S2TASE1ly,HEPARAN SULFATE DEGRADATION
1769,S2TASE2ly,S2TASE2ly,HEPARAN SULFATE DEGRADATION
1770,S6TASE1ly,S6TASE1ly,HEPARAN SULFATE DEGRADATION
1771,S6TASE2ly,S6TASE2ly,HEPARAN SULFATE DEGRADATION
1772,S6TASE3ly,S6TASE3ly,HEPARAN SULFATE DEGRADATION
1773,HAS1,HAS1,HYALURONAN METABOLISM
1774,HAS2,HAS2,HYALURONAN METABOLISM
1775,NACHEX27ly,NACHEX27ly,HYALURONAN METABOLISM
1776,INOSTO,INOSTO,INOSITOL PHOSPHATE METABOLISM
1777,MI123456PP,"Inositol-1,2,3,4,5,6-hexaphosphate 2-phosphatase",INOSITOL PHOSPHATE METABOLISM
1778,MI13456PK,MI13456PK,INOSITOL PHOSPHATE METABOLISM
1779,MI1345PKn,Inositol 1 3 4 5 triphosphate 6 kinase  nucleus,INOSITOL PHOSPHATE METABOLISM
1780,MI1345PP,MI1345PP,INOSITOL PHOSPHATE METABOLISM
1781,MI1346PKn,MI1346PKn,INOSITOL PHOSPHATE METABOLISM
1782,MI134P4P,MI134P4P,INOSITOL PHOSPHATE METABOLISM
1783,MI134PK,MI134PK,INOSITOL PHOSPHATE METABOLISM
1784,ITKPK,Inositol-tetrakisphosphate 1-kinase,INOSITOL PHOSPHATE METABOLISM
1785,MI1456PKn,Inositol 1 4 5 6  tetrakisphosphate 3 kinase  nucleus,INOSITOL PHOSPHATE METABOLISM
1786,MI145P6Kn,Inositol 1 4 5 triphosphate 6 kinase  nucleus,INOSITOL PHOSPHATE METABOLISM
1787,MI145PK,MI145PK,INOSITOL PHOSPHATE METABOLISM
1788,MI145PKn,Inositol 1 4 5 trisphosphate 3 kinase  nucleus,INOSITOL PHOSPHATE METABOLISM
1789,MI145PP,MI145PP,INOSITOL PHOSPHATE METABOLISM
1790,MI14P4P,MI14P4P,INOSITOL PHOSPHATE METABOLISM
1791,MI1PP,Myo-inositol 1-phosphatase,INOSITOL PHOSPHATE METABOLISM
1792,MI3456PK,MI3456PK,INOSITOL PHOSPHATE METABOLISM
1793,MI3PP,MI3PP,INOSITOL PHOSPHATE METABOLISM
1794,MI3PS,1D-myo-inositol-3-phosphate lyase (isomerizing),INOSITOL PHOSPHATE METABOLISM
1795,MI4PK,Phosphatidylinositol-4-phosphate 3-kinase,INOSITOL PHOSPHATE METABOLISM
1796,MI4PP,MI4PP,INOSITOL PHOSPHATE METABOLISM
1797,PMI12346PS,5 diphosphoinositol 1 2 3 4 6 pentakisphosphate synthase,INOSITOL PHOSPHATE METABOLISM
1798,MINOHPKn,"Inositol hexakisphosphate kinase, nuclear",INOSITOL PHOSPHATE METABOLISM
1799,PI345P5P_cho,"Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase",INOSITOL PHOSPHATE METABOLISM
1800,PI34P3P,"Phosphatidylinositol-3,4-bisphosphate 3-phosphatase",INOSITOL PHOSPHATE METABOLISM
1801,PI34P3Pn_cho,"Phosphatidylinositol-3,4-bisphosphate 3-phosphatase, nuclear",INOSITOL PHOSPHATE METABOLISM
