"node","name_1","name_2","subsystem"
1906,"NTPP9","Nucleoside triphosphate pyrophosphorylase (itp)","NUCLEOTIDE INTERCONVERSION"
1907,"PDE1","3',5'-cyclic-nucleotide phosphodiesterase","NUCLEOTIDE INTERCONVERSION"
1908,"PDE1g","PDE1g","NUCLEOTIDE INTERCONVERSION"
1909,"PDE4","3',5'-cyclic-nucleotide phosphodiesterase","NUCLEOTIDE INTERCONVERSION"
1910,"PDE4g","PDE4g","NUCLEOTIDE INTERCONVERSION"
1911,"GCPNn","Guanosine 3',5'-cyclic phosphate 5'-nucleotidohydrolase, nucleus","NUCLEOTIDE INTERCONVERSION"
1912,"RNDR1","Ribonucleoside-diphosphate reductase (ADP)","NUCLEOTIDE INTERCONVERSION"
1913,"RNDR2","Ribonucleoside-diphosphate reductase (GDP)","NUCLEOTIDE INTERCONVERSION"
1914,"RNDR3","Ribonucleoside-diphosphate reductase (CDP)","NUCLEOTIDE INTERCONVERSION"
1915,"RNDR4","Ribonucleoside-diphosphate reductase (UDP)","NUCLEOTIDE INTERCONVERSION"
1916,"SADT","Sulfate adenylyltransferase","NUCLEOTIDE INTERCONVERSION"
1917,"SADTn","Sulfate adenylyltransferase, nuclear","NUCLEOTIDE INTERCONVERSION"
1918,"TMDK1","Thymidine kinase (ATP:thymidine)","NUCLEOTIDE INTERCONVERSION"
1919,"TRDRm","Thioredoxin reductase  NADPH","NUCLEOTIDE INTERCONVERSION"
1920,"UMPK","UMP kinase","NUCLEOTIDE INTERCONVERSION"
1921,"UMPK2","UMPK2","NUCLEOTIDE INTERCONVERSION"
1922,"UMPK2n","UMPK2n","NUCLEOTIDE INTERCONVERSION"
1923,"UMPK3","UMPK3","NUCLEOTIDE INTERCONVERSION"
1924,"UMPK3n","UMPK3n","NUCLEOTIDE INTERCONVERSION"
1925,"UMPK4","UMPK4","NUCLEOTIDE INTERCONVERSION"
1926,"UMPK4n","UMPK4n","NUCLEOTIDE INTERCONVERSION"
1927,"UMPK5","UMPK5","NUCLEOTIDE INTERCONVERSION"
1928,"UMPK5n","UMPK5n","NUCLEOTIDE INTERCONVERSION"
1929,"UMPK6","UMPK6","NUCLEOTIDE INTERCONVERSION"
1930,"UMPK6n","UMPK6n","NUCLEOTIDE INTERCONVERSION"
1931,"UMPK7","UMPK7","NUCLEOTIDE INTERCONVERSION"
1932,"UMPK7n","UMPK7n","NUCLEOTIDE INTERCONVERSION"
1933,"UMPKm","UMPKm","NUCLEOTIDE INTERCONVERSION"
1934,"UMPKn","UMP kinase  nuclear","NUCLEOTIDE INTERCONVERSION"
1935,"URIDK2m","URIDK2m","NUCLEOTIDE INTERCONVERSION"
1936,"ADNK1n","Adenosine kinase, nucleus","NUCLEOTIDES"
1937,"CYTDK2","Cytidine kinase (GTP)","NUCLEOTIDES"
1938,"CYTK2m","Cytidylate kinase (dCMP),mitochondrial","NUCLEOTIDES"
1939,"DADK","Deoxyadenylate kinase","NUCLEOTIDES"
1940,"DADK3","Deoxyadenylate kinase (GTP)","NUCLEOTIDES"
1941,"DCK1m","DCK1m","NUCLEOTIDES"
1942,"NTPP3","Nucleoside triphosphate pyrophosphorylase (dctp)","NUCLEOTIDES"
1943,"DCTPDPn","DCTP diphosphatase, nuclear","NUCLEOTIDES"
1944,"DCTPDPm","DCTP diphosphatase, mitochondrial","NUCLEOTIDES"
1945,"NTPP7","Nucleoside triphosphate pyrophosphorylase (dttp)","NUCLEOTIDES"
1946,"DTTPDPn","DTTP diphosphatase, nuclear","NUCLEOTIDES"
1947,"DTTPDPm","DTTP diphosphatase, mitochondrial","NUCLEOTIDES"
1948,"NTPP5","Nucleoside triphosphate pyrophosphorylase (datp)","NUCLEOTIDES"
1949,"DATPDPn","DATP diphosphatase, nuclear","NUCLEOTIDES"
1950,"DATPDPm","DATP diphosphatase, mitochondrial","NUCLEOTIDES"
1951,"DIDP","Inosine diphosphate phosphatase","NUCLEOTIDES"
1952,"DNTP","Dinucleosidetriphosphatase","NUCLEOTIDES"
1953,"IDPA","IDP-apyrase","NUCLEOTIDES"
1954,"NTP10","Nucleoside-triphosphatase (ITP)","NUCLEOTIDES"
1955,"NDP3","Nucleoside diphosphatase  GDP","NUCLEOTIDES"
1956,"NDP7","Nucleoside diphosphatase  UDP","NUCLEOTIDES"
1957,"NDP3g","Nucleoside diphosphatase  GDP   Golgi","NUCLEOTIDES"
1958,"PpGppP","PpGpp phosphohydrolase","NUCLEOTIDES"
1959,"PPPPH","Polyphosphate phosphohydrolase","NUCLEOTIDES"
1960,"URIDK2r","Uridylate kinase (dUMP)","NUCLEOTIDES"
1961,"XYLOR","D-xylose:NADP+ 1-oxidoreductase","PENTOSE AND GLUCURONATE INTERCONVERSIONS"
1962,"XYLR_cho","Xylitol reductase","PENTOSE AND GLUCURONATE INTERCONVERSIONS"
1963,"CYTD","Cytidine deaminase","PYRIMIDINE CATABOLISM"
1964,"DCYTD","Deoxycytidine deaminase","PYRIMIDINE CATABOLISM"
1965,"DHPM1","DHPM1","PYRIMIDINE CATABOLISM"
1966,"DHPM2","DHPM2","PYRIMIDINE CATABOLISM"
1967,"DURAD","DURAD","PYRIMIDINE CATABOLISM"
1968,"DURAD2","DURAD2","PYRIMIDINE CATABOLISM"
1969,"DUTPDP","DUTP diphosphatase","PYRIMIDINE CATABOLISM"
1970,"NTD1","5'-nucleotidase (dUMP)","PYRIMIDINE CATABOLISM"
1971,"NTD2","5'-nucleotidase (UMP)","PYRIMIDINE CATABOLISM"
1972,"NTD2l","NTD2l","PYRIMIDINE CATABOLISM"
1973,"NTD3","5'-nucleotidase (dCMP)","PYRIMIDINE CATABOLISM"
1974,"NTD3l","NTD3l","PYRIMIDINE CATABOLISM"
1975,"NTD4l","NTD4l","PYRIMIDINE CATABOLISM"
1976,"NTD5","5'-nucleotidase (dTMP)","PYRIMIDINE CATABOLISM"
1977,"NTD5l","NTD5l","PYRIMIDINE CATABOLISM"
1978,"ADADir","Deoxycytidine kinase","PYRIMIDINE CATABOLISM"
1979,"TMDPP","Thymidine phosphorylase","PYRIMIDINE CATABOLISM"
1980,"SMOX","Spermine oxidase","SPERMINE DEGRADATION"
1981,"3SALACBOXL_cho","3-Sulfino-L-alanine carboxy-lyase","TAURINE AND HYPOTAURINE METABOLISM"
1982,"CYSO","CYSO","TAURINE AND HYPOTAURINE METABOLISM"
1983,"LCYSTCBOXL","LCYSTCBOXL","TAURINE AND HYPOTAURINE METABOLISM"
1984,"TAURtcx2","Taurine transport (sodium symport) (cytosol to peroxisome)","TAURINE AND HYPOTAURINE METABOLISM"
1985,"GTPCI","GTP cyclohydrolase I","TETRAHYDROBIOPTERIN METABOLISM"
1986,"GTPCIn","GTPCIn","TETRAHYDROBIOPTERIN METABOLISM"
1987,"PTHPS","6-pyruvoyltetrahydropterin synthase","TETRAHYDROBIOPTERIN METABOLISM"
1990,"RE0830C","RE0830","TETRAHYDROBIOPTERIN METABOLISM"
1992,"RE1709C","RE1709","TETRAHYDROBIOPTERIN METABOLISM"
1995,"SPR","SPR","TETRAHYDROBIOPTERIN METABOLISM"
1997,"THBPT4ACAMDASE","THBPT4ACAMDASE","TETRAHYDROBIOPTERIN METABOLISM"
1998,"G6Pter","Glucose 6 phosphate endoplasmic reticular transport via diffusion","TRANSPORT, ENDOPLASMIC RETICULAR"
1999,"H2Oter","H2O endoplasmic reticulum transport","TRANSPORT, ENDOPLASMIC RETICULAR"
2000,"UDPGLCAter","UDPGLCAter","TRANSPORT, ENDOPLASMIC RETICULAR"
2001,"UGALNACter","UGALNACter","TRANSPORT, ENDOPLASMIC RETICULAR"
2002,"ACt2m","ACt2m","TRANSPORT, MITOCHONDRIAL"
2003,"ARGtm","ARGtm","TRANSPORT, MITOCHONDRIAL"
2004,"ATPtm","ATPtm","TRANSPORT, MITOCHONDRIAL"
2005,"BTNt2m","BTNt2m","TRANSPORT, MITOCHONDRIAL"
2006,"BUTt2m","BUTt2m","TRANSPORT, MITOCHONDRIAL"
2008,"CHSTEROLt1","CHSTEROLt1","TRANSPORT, MITOCHONDRIAL"
2009,"CITRt2m","Citrulline mitochondrial transport via proton antiport","TRANSPORT, MITOCHONDRIAL"
2010,"CITRtm","CITRtm","TRANSPORT, MITOCHONDRIAL"
2011,"CRNtim","L carnitine transport out of mitochondria via diffusion","TRANSPORT, MITOCHONDRIAL"
2012,"D_LACtm","D lactate transport  mitochondrial","TRANSPORT, MITOCHONDRIAL"
2013,"DCYTtm","Deoxycytidine facilated transport in mitochondria","TRANSPORT, MITOCHONDRIAL"
2015,"DNDPt10m","DNDPt10m","TRANSPORT, MITOCHONDRIAL"
2016,"DNDPt11m","DNDPt11m","TRANSPORT, MITOCHONDRIAL"
2017,"DNDPt12m","DNDPt12m","TRANSPORT, MITOCHONDRIAL"
2018,"DNDPt13m","DNDPt13m","TRANSPORT, MITOCHONDRIAL"
2019,"DNDPt14m","DNDPt14m","TRANSPORT, MITOCHONDRIAL"
2020,"DNDPt15m","DNDPt15m","TRANSPORT, MITOCHONDRIAL"
2021,"DNDPt17m","DNDPt17m","TRANSPORT, MITOCHONDRIAL"
2022,"DNDPt18m","DNDPt18m","TRANSPORT, MITOCHONDRIAL"
2023,"DNDPt19m","DNDPt19m","TRANSPORT, MITOCHONDRIAL"
2024,"DNDPt1m","DNDPt1m","TRANSPORT, MITOCHONDRIAL"
2025,"DNDPt20m","DNDPt20m","TRANSPORT, MITOCHONDRIAL"
2026,"DNDPt21m","DNDPt21m","TRANSPORT, MITOCHONDRIAL"
2027,"DNDPt23m","DNDPt23m","TRANSPORT, MITOCHONDRIAL"
2028,"DNDPt25m","DNDPt25m","TRANSPORT, MITOCHONDRIAL"
2029,"DNDPt28m","DNDPt28m","TRANSPORT, MITOCHONDRIAL"
2030,"DNDPt2m","DNDPt2m","TRANSPORT, MITOCHONDRIAL"
2031,"DNDPt30m","DNDPt30m","TRANSPORT, MITOCHONDRIAL"
2032,"DNDPt31m","DNDPt31m","TRANSPORT, MITOCHONDRIAL"
2033,"DNDPt32m","DNDPt32m","TRANSPORT, MITOCHONDRIAL"
2034,"DNDPt37m","DNDPt37m","TRANSPORT, MITOCHONDRIAL"
2035,"DNDPt38m","DNDPt38m","TRANSPORT, MITOCHONDRIAL"
2036,"DNDPt39m","DNDPt39m","TRANSPORT, MITOCHONDRIAL"
2037,"DNDPt3m","DNDPt3m","TRANSPORT, MITOCHONDRIAL"
2038,"DNDPt40m","DNDPt40m","TRANSPORT, MITOCHONDRIAL"
2039,"DNDPt41m","DNDPt41m","TRANSPORT, MITOCHONDRIAL"
2040,"DNDPt42m","DNDPt42m","TRANSPORT, MITOCHONDRIAL"
2041,"DNDPt43m","DNDPt43m","TRANSPORT, MITOCHONDRIAL"
2042,"DNDPt44m","DNDPt44m","TRANSPORT, MITOCHONDRIAL"
2043,"DNDPt45m","DNDPt45m","TRANSPORT, MITOCHONDRIAL"
2044,"DNDPt46m","DNDPt46m","TRANSPORT, MITOCHONDRIAL"
2045,"DNDPt47m","DNDPt47m","TRANSPORT, MITOCHONDRIAL"
2046,"DNDPt48m","DNDPt48m","TRANSPORT, MITOCHONDRIAL"
2047,"DNDPt49m","DNDPt49m","TRANSPORT, MITOCHONDRIAL"
2048,"DNDPt4m","DNDPt4m","TRANSPORT, MITOCHONDRIAL"
2049,"DNDPt50m","DNDPt50m","TRANSPORT, MITOCHONDRIAL"
2050,"DNDPt51m","DNDPt51m","TRANSPORT, MITOCHONDRIAL"
2051,"DNDPt52m","DNDPt52m","TRANSPORT, MITOCHONDRIAL"
2052,"DNDPt53m","DNDPt53m","TRANSPORT, MITOCHONDRIAL"
2053,"DNDPt54m","DNDPt54m","TRANSPORT, MITOCHONDRIAL"
2054,"DNDPt55m","DNDPt55m","TRANSPORT, MITOCHONDRIAL"
2055,"DNDPt56m","DNDPt56m","TRANSPORT, MITOCHONDRIAL"
2056,"DNDPt57m","DNDPt57m","TRANSPORT, MITOCHONDRIAL"
2057,"DNDPt58m","DNDPt58m","TRANSPORT, MITOCHONDRIAL"
2058,"DNDPt59m","DNDPt59m","TRANSPORT, MITOCHONDRIAL"
2059,"DNDPt5m","DNDPt5m","TRANSPORT, MITOCHONDRIAL"
2060,"DNDPt60m","DNDPt60m","TRANSPORT, MITOCHONDRIAL"
2061,"DNDPt61m","DNDPt61m","TRANSPORT, MITOCHONDRIAL"
2062,"DNDPt62m","DNDPt62m","TRANSPORT, MITOCHONDRIAL"
2063,"DNDPt63m","DNDPt63m","TRANSPORT, MITOCHONDRIAL"
2064,"DNDPt6m","DNDPt6m","TRANSPORT, MITOCHONDRIAL"
2065,"DNDPt7m","DNDPt7m","TRANSPORT, MITOCHONDRIAL"
2066,"DNDPt8m","DNDPt8m","TRANSPORT, MITOCHONDRIAL"
2067,"DNDPt9m","DNDPt9m","TRANSPORT, MITOCHONDRIAL"
2068,"GLUt2m","GLUt2m","TRANSPORT, MITOCHONDRIAL"
2069,"H2Otm","H2O transport  mitochondrial","TRANSPORT, MITOCHONDRIAL"
2070,"Htm_cho","Uncoupling protein","TRANSPORT, MITOCHONDRIAL"
2071,"L_LACtcm","L  LACtcm","TRANSPORT, MITOCHONDRIAL"
2072,"L_LACtm","L lactate transport  mitochondrial","TRANSPORT, MITOCHONDRIAL"
2073,"LYStm","LYStm","TRANSPORT, MITOCHONDRIAL"
2074,"ORNt3m","Ornithine mitochondrial transport via proton antiport","TRANSPORT, MITOCHONDRIAL"
2075,"ORNt4m","ORNt4m","TRANSPORT, MITOCHONDRIAL"
2076,"PEFLIPm_cho","Phosphatidylethanolamine flippase","TRANSPORT, MITOCHONDRIAL"
2077,"PIt2m","Phosphate transporter  mitochondrial","TRANSPORT, MITOCHONDRIAL"
2078,"PSFLIPm_cho","Phosphatidylserine flippase","TRANSPORT, MITOCHONDRIAL"
2079,"PYRtm","Pyruvate transport by free diffusion, mitochondrial","TRANSPORT, MITOCHONDRIAL"
2080,"r2404","Mitochondrial Carrier (MC) TCDB:2.A.29.19.1","TRANSPORT, MITOCHONDRIAL"
2081,"r2408","Mitochondrial Carrier (MC) TCDB:2.A.29.19.1","TRANSPORT, MITOCHONDRIAL"
2082,"r0083","Oxalosuccinate:NADP+ oxidoreductase (decarboxylating) Citrate cycle (TCA cycle) EC:1.1.1.42","UNASSIGNED"
2083,"r0084","Oxalosuccinate:NADP+ oxidoreductase (decarboxylating) Citrate cycle (TCA cycle) EC:1.1.1.42","UNASSIGNED"
2084,"GLYCK","Glycerate kinase","UNASSIGNED"
2085,"r0340","ATP:(R)-glycerate 3-phosphotransferase Glycine, serine and threonine metabolism EC:2.7.1.31","UNASSIGNED"
2086,"r0644","(S)-Methylmalonate semialdehyde:oxygen oxidoreductase Valine, leucine and isoleucine degradation EC:1.2.3.1","UNASSIGNED"
2087,"r0737","3-Ketolactose galactohydrolase Galactose metabolism EC:3.2.1.23","UNASSIGNED"
2088,"r0752","3,4-Dihydroxymandelaldehyde:NAD+ oxidoreductase Tyrosine metabolism EC:1.2.1.5","UNASSIGNED"
2089,"r0755","3-Methoxy-4-hydroxyphenylacetaldehyde:NADP+ oxidoreductase Tyrosine metabolism EC:1.2.1.5","UNASSIGNED"
2090,"r0756","3-Methoxy-4-hydroxyphenylglycolaldehyde:NAD+ oxidoreductase Tyrosine metabolism EC:1.2.1.5","UNASSIGNED"
2091,"r0757","3-Methoxy-4-hydroxyphenylglycolaldehyde:NADP+ oxidoreductase Tyrosine metabolism EC:1.2.1.5","UNASSIGNED"
2092,"ACP1_FMN","ACP1 FMN","VITAMIN B2 METABOLISM"
2093,"FADDPle","FAD diphosphatase","VITAMIN B2 METABOLISM"
2094,"FEROc","Ferroxidase","VITAMIN B2 METABOLISM"
2095,"RBFK","Riboflavin kinase","VITAMIN B2 METABOLISM"
2096,"HYPOE","Hypothetical enyme","VITAMIN B6 METABOLISM"
2097,"PDXPP","Pyridoxine 5-phosphate phosphatase","VITAMIN B6 METABOLISM"
2098,"PYDAMK","Pyridoxamine kinase","VITAMIN B6 METABOLISM"
2099,"PYDXDH","PYDXDH","VITAMIN B6 METABOLISM"
2100,"PYDXK","Pyridoxal kinase","VITAMIN B6 METABOLISM"
2101,"PYDXNK","Pyridoxine kinase","VITAMIN B6 METABOLISM"
2102,"PYDXPP","Pyridoxal 5-phosphate phosphatase","VITAMIN B6 METABOLISM"
2103,"RE2382R","RE2382","VITAMIN E METABOLISM"
2104,"RE2383R","RE2383","VITAMIN E METABOLISM"
2105,"RE2387R","RE2387","VITAMIN E METABOLISM"
2106,"RE2398R","RE2398","VITAMIN E METABOLISM"
2107,"RE3370R","RE3370","VITAMIN E METABOLISM"
2108,"RE3440R","RE3440","VITAMIN E METABOLISM"
2109,"RE3464R","RE3464","VITAMIN E METABOLISM"
2110,"13DAMPPOX","13DAMPPOX","BETA-ALANINE METABOLISM"
2111,"ABUTD","Aminobutyraldehyde dehydrogenase","BETA-ALANINE METABOLISM"
2112,"ABUTDm","Aminobutyraldehyde dehydrogenase  mitochondrial","BETA-ALANINE METABOLISM"
2113,"ASP1DC","Aspartate 1-decarboxylase","BETA-ALANINE METABOLISM"
2114,"BAMPPALDOX","Beta-Aminopropion aldehyde NAD+ oxidoreductase","BETA-ALANINE METABOLISM"
2115,"BAMPPALDOXm","BAMPPALDOXm","BETA-ALANINE METABOLISM"
2116,"CARNS1","Carnosine synthase","BETA-ALANINE METABOLISM"
2117,"NBAHH_ir","NBAHH ir","BETA-ALANINE METABOLISM"
2118,"PRPNCOAHYDm","PRPNCOAHYDm","BETA-ALANINE METABOLISM"
2120,"r0466","Alpha-Aminobutyryl histidine hydrolase Urea cycle and metabolism of amino groups EC:3.4.13.3","BETA-ALANINE METABOLISM"
2121,"r0596","3-hydroxyisobutyryl-Coenzyme A hydrolase (mitochondrial)","BETA-ALANINE METABOLISM"
2122,"SPMDOX","SPMDOX","BETA-ALANINE METABOLISM"
2123,"BACCL","Biotin acetyl CoA carboxylase ligase","BIOTIN METABOLISM"
2124,"BACCLm","BACCLm","BIOTIN METABOLISM"
2125,"BTND1","BTND1","BIOTIN METABOLISM"
2126,"BTND1n","BTND1n","BIOTIN METABOLISM"
2127,"BTNDe","BTNDe","BIOTIN METABOLISM"
2128,"BTNDm","BTNDm","BIOTIN METABOLISM"
2129,"BTNPL","BTNPL","BIOTIN METABOLISM"
2130,"BTNPLm","BTNPLm","BIOTIN METABOLISM"
2131,"3HBCDm","3HBCDm","BUTANOATE METABOLISM"
2132,"ACOAD1fm","ACOAD1fm","BUTANOATE METABOLISM"
2133,"BDHm","BDHm","BUTANOATE METABOLISM"
2134,"HGDm","2-Hydroxyglutarate:(acceptor) 2-oxidoreductase","BUTANOATE METABOLISM"
2135,"MECOALm","MECOALm","C5-BRANCHED DIBASIC ACID METABOLISM"
2136,"MECOAS1m","MECOAS1m","C5-BRANCHED DIBASIC ACID METABOLISM"
2137,"CSNATr","Carnitine O acetyltransferase","CARNITINE SHUTTLE"
2138,"GLCAASE4ly","GLCAASE4ly","CHONDROITIN SULFATE DEGRADATION"
2139,"GLCAASE5ly","GLCAASE5ly","CHONDROITIN SULFATE DEGRADATION"
2140,"GLCAASE6ly","GLCAASE6ly","CHONDROITIN SULFATE DEGRADATION"
2141,"GLCAASE7ly","GLCAASE7ly","CHONDROITIN SULFATE DEGRADATION"
2142,"IDOAASE4ly","IDOAASE4ly","CHONDROITIN SULFATE DEGRADATION"
2143,"NACHEX1ly","NACHEX1ly","CHONDROITIN SULFATE DEGRADATION"
2144,"NACHEX2ly","NACHEX2ly","CHONDROITIN SULFATE DEGRADATION"
2145,"NACHEX3ly","NACHEX3ly","CHONDROITIN SULFATE DEGRADATION"
2146,"NACHEX4ly","NACHEX4ly","CHONDROITIN SULFATE DEGRADATION"
2147,"NACHEX5ly","NACHEX5ly","CHONDROITIN SULFATE DEGRADATION"
2148,"NACHEX6ly","NACHEX6ly","CHONDROITIN SULFATE DEGRADATION"
2149,"NACHEX7ly","NACHEX7ly","CHONDROITIN SULFATE DEGRADATION"
2150,"NACHEX8ly","NACHEX8ly","CHONDROITIN SULFATE DEGRADATION"
2151,"NACHEX9ly","NACHEX9ly","CHONDROITIN SULFATE DEGRADATION"
2152,"S2TASE3ly","S2TASE3ly","CHONDROITIN SULFATE DEGRADATION"
2153,"S4TASE1ly","S4TASE1ly","CHONDROITIN SULFATE DEGRADATION"
2154,"S4TASE2ly","S4TASE2ly","CHONDROITIN SULFATE DEGRADATION"
2155,"S4TASE3ly","S4TASE3ly","CHONDROITIN SULFATE DEGRADATION"
2156,"S4TASE4ly","S4TASE4ly","CHONDROITIN SULFATE DEGRADATION"
2157,"S4TASE5ly","S4TASE5ly","CHONDROITIN SULFATE DEGRADATION"
2158,"S6TASE4ly","S6TASE4ly","CHONDROITIN SULFATE DEGRADATION"
2159,"S6TASE5ly","S6TASE5ly","CHONDROITIN SULFATE DEGRADATION"
2160,"S6TASE6ly","S6TASE6ly","CHONDROITIN SULFATE DEGRADATION"
2161,"S6TASE7ly","S6TASE7ly","CHONDROITIN SULFATE DEGRADATION"
2162,"S6TASE8ly","S6TASE8ly","CHONDROITIN SULFATE DEGRADATION"
2163,"S6TASE9ly","S6TASE9ly","CHONDROITIN SULFATE DEGRADATION"
2164,"ACITL","ATP-Citrate lyase","CITRIC ACID CYCLE"
2165,"ACONT","Aconitase","CITRIC ACID CYCLE"
2166,"AKGDm","AKGDm","CITRIC ACID CYCLE"
2167,"CSm","Citrate synthase","CITRIC ACID CYCLE"
2168,"ICDHxm","Isocitrate dehydrogenase  NAD","CITRIC ACID CYCLE"
2169,"ICDHyp","Isocitrate dehydrogenase  NADP","CITRIC ACID CYCLE"
2170,"ICDHym","Isocitrate dehydrogenase  NADP","CITRIC ACID CYCLE"
2171,"MDHm","Malate dehydrogenase  mitochondrial","CITRIC ACID CYCLE"
2172,"SUCD1m","Succinate dehydrogenase","CITRIC ACID CYCLE"
2173,"SERD_L","L-serine deaminase","CYSTEINE METABOLISM"
2174,"r0595","3-Mercaptopyruvate:cyanide sulfurtransferase Cysteine metabolism EC:2.8.1.2","CYSTEINE METABOLISM"
2175,"FAS120ACP","Fatty-acid biosynthesis (n-C12:0ACP)","FATTY ACID ELONGATION"
2176,"ACACT4p","Acetyl CoA C acetyltransferase  octanoyl CoA   peroxisomal","FATTY ACID OXIDATION"
2177,"ACACT5p","Acetyl CoA C acyltransferase  decanoyl CoA   peroxisomal","FATTY ACID OXIDATION"
2178,"ACACT6p","Acetyl CoA C acetyltransferase  dodecanoyl   peroxisomal","FATTY ACID OXIDATION"
2179,"ACACT7p","Acetyl CoA acyltransferase  tetradecanoyl CoA   peroxisomal","FATTY ACID OXIDATION"
2180,"ACACT8p","Acetyl CoA acyltransferase  hexadecanoyl CoA   peroxisomal","FATTY ACID OXIDATION"
2181,"ACACT9p_cho","Acetyl-CoA acyltransferase (tetracosanoyl-CoA), peroxisomal","FATTY ACID OXIDATION"
2182,"ACCOACrm","Acetyl Coa carboxylase  mitochondrial","FATTY ACID OXIDATION"
2183,"ACOAO7p","Acyl CoA oxidase  hexadecanoyl CoA   peroxisomal","FATTY ACID OXIDATION"
2184,"ADRNCPT1","ADRNCPT1","FATTY ACID OXIDATION"
2185,"ADRNCPT2","ADRNCPT2","FATTY ACID OXIDATION"
2186,"ADRNCRNt","ADRNCRNt","FATTY ACID OXIDATION"
2187,"ALDD21","ALDD21","FATTY ACID OXIDATION"
2188,"ARACHCPT1","ARACHCPT1","FATTY ACID OXIDATION"
2189,"ARACHCPT2","ARACHCPT2","FATTY ACID OXIDATION"
2190,"ARACHCRNt","ARACHCRNt","FATTY ACID OXIDATION"
2191,"C204CPT1","C204CPT1","FATTY ACID OXIDATION"
2192,"C204CPT2","C204CPT2","FATTY ACID OXIDATION"
2193,"C226CRNt","C226CRNt","FATTY ACID OXIDATION"
2194,"CLPNDCPT1","CLPNDCPT1","FATTY ACID OXIDATION"
2195,"CLPNDCPT2","CLPNDCPT2","FATTY ACID OXIDATION"
2196,"CLPNDCRNt","CLPNDCRNt","FATTY ACID OXIDATION"
2197,"CSNATer","CSNATer","FATTY ACID OXIDATION"
2199,"DCSPTN1CPT1","DCSPTN1CPT1","FATTY ACID OXIDATION"
2200,"DCSPTN1CPT2","DCSPTN1CPT2","FATTY ACID OXIDATION"
2201,"DCSPTN1CRNt","DCSPTN1CRNt","FATTY ACID OXIDATION"
2202,"DLNLCGCPT1","DLNLCGCPT1","FATTY ACID OXIDATION"
2203,"DLNLCGCPT2","DLNLCGCPT2","FATTY ACID OXIDATION"
2204,"DLNLCGCRNt","DLNLCGCRNt","FATTY ACID OXIDATION"
2205,"DMNONCRNt","DMNONCRNt","FATTY ACID OXIDATION"
2206,"EICOSTETCPT1","EICOSTETCPT1","FATTY ACID OXIDATION"
2207,"EICOSTETCPT2","EICOSTETCPT2","FATTY ACID OXIDATION"
2208,"EICOSTETCRNt","EICOSTETCRNt","FATTY ACID OXIDATION"
2209,"FA120ACPHi","Fatty-acyl-ACP hydrolase","FATTY ACID OXIDATION"
2210,"FA140ACPHi","Fatty-acyl-ACP hydrolase","FATTY ACID OXIDATION"
2211,"FA141ACPHi","Fatty-acyl-ACP hydrolase","FATTY ACID OXIDATION"
2212,"FA160ACPHi","Fatty-acyl-ACP hydrolase","FATTY ACID OXIDATION"
2213,"FA161ACPHi","Fatty-acyl-ACP hydrolase","FATTY ACID OXIDATION"
2214,"FA180ACPH","Fatty acyl ACP hydrolase","FATTY ACID OXIDATION"
2215,"FA181ACPH","Fatty acyl ACP hydrolase","FATTY ACID OXIDATION"
2216,"FA182ACPH","Fatty acyl ACP hydrolase","FATTY ACID OXIDATION"
2217,"FACOAL150","FACOAL150","FATTY ACID OXIDATION"
2218,"FACOAL160","Fatty acid  CoA ligase  hexadecanoate","FATTY ACID OXIDATION"
2219,"FACOAL161","Fatty acid  CoA ligase  hexadecenoate","FATTY ACID OXIDATION"
2220,"FACOAL170","FACOAL170","FATTY ACID OXIDATION"
2221,"FACOAL180","Fatty acid  CoA ligase  octadecanoate","FATTY ACID OXIDATION"
2222,"FACOAL1812","FACOAL1812","FATTY ACID OXIDATION"
2223,"FACOAL1813","FACOAL1813","FATTY ACID OXIDATION"
2224,"FACOAL181","Fatty acid  CoA ligase  octadecenoate","FATTY ACID OXIDATION"
2225,"FACOAL1821","FACOAL1821","FATTY ACID OXIDATION"
2226,"FACOAL1822","FACOAL1822","FATTY ACID OXIDATION"
2227,"FACOAL1831","FACOAL1831","FATTY ACID OXIDATION"
2228,"FACOAL1832","FACOAL1832","FATTY ACID OXIDATION"
2229,"FACOAL184","FACOAL184","FATTY ACID OXIDATION"
2230,"FACOAL191","FACOAL191","FATTY ACID OXIDATION"
2231,"FACOAL200","FACOAL200","FATTY ACID OXIDATION"
2232,"FACOAL203","FACOAL203","FATTY ACID OXIDATION"
2233,"FACOAL204","FACOAL204","FATTY ACID OXIDATION"
2234,"FACOAL2042","FACOAL2042","FATTY ACID OXIDATION"
2235,"FACOAL205","FACOAL205","FATTY ACID OXIDATION"
2236,"FACOAL206","FACOAL206","FATTY ACID OXIDATION"
2237,"FACOAL224","FACOAL224","FATTY ACID OXIDATION"
2238,"FACOAL2251","FACOAL2251","FATTY ACID OXIDATION"
2239,"FACOAL2252","FACOAL2252","FATTY ACID OXIDATION"
2240,"FACOAL226","FACOAL226","FATTY ACID OXIDATION"
2241,"FACOAL240","FACOAL240","FATTY ACID OXIDATION"
2242,"FACOAL241","FACOAL241","FATTY ACID OXIDATION"
2243,"FACOAL244_1","FACOAL244 1","FATTY ACID OXIDATION"
2244,"FACOAL245_1","FACOAL245 1","FATTY ACID OXIDATION"
2245,"FACOAL245_2","FACOAL245 2","FATTY ACID OXIDATION"
